candidate_id,Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
15279,<35,No,Undergraduate,1,Man,No,Dev,6,2,United States of America,87800.0,Assembly;Bash/Shell;C;HTML/CSS;Java;JavaScript;Kotlin;Matlab;Node.js;Python;SQL;TypeScript;VBA;Git;ASP.NET;Express;jQuery;React.js;AWS;Google Cloud Platform;Heroku;Microsoft Azure;MongoDB;MySQL;SQLite,25,1
15280,<35,No,PhD,1,Man,No,Dev,12,5,New Zealand,60057.0,HTML/CSS;JavaScript;PowerShell;Python;SQL;VBA;Docker;Git;Flask;Microsoft Azure;Microsoft SQL Server;SQLite,12,0
15281,>35,No,Other,1,Man,Yes,Dev,24,17,Australia,66810.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;Ruby;SQL;TypeScript;Git;jQuery;Laravel;Ruby on Rails;Vue.js;AWS;Google Cloud Platform;DynamoDB;MySQL,17,1
15282,>35,No,Other,0,Man,No,Dev,11,14,Brazil,27492.0,Bash/Shell;C#;Delphi;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;TypeScript;Docker;Git;Kubernetes;Angular;jQuery;Laravel;AWS;Google Cloud Platform;Microsoft Azure;Firebase;MariaDB;MySQL;PostgreSQL;SQLite,25,1
15283,<35,No,Undergraduate,1,Woman,No,Dev,10,0,Lebanon,1200.0,Dart;HTML/CSS;JavaScript;SQL;Git;Angular;jQuery;AWS;Microsoft Azure;Firebase;MongoDB,11,0
15284,>35,No,Undergraduate,1,Man,No,Dev,32,29,Australia,73491.0,C#;HTML/CSS;JavaScript;PowerShell;TypeScript;Git;Angular;ASP.NET Core ;Google Cloud Platform;Microsoft Azure;Firebase;Microsoft SQL Server,12,1
15285,>35,No,Master,1,Woman,No,Dev,30,28,United States of America,150000.0,C#;C++;Go;Python;TypeScript;Pulumi;jQuery;AWS;Google Cloud Platform;Microsoft Azure;DynamoDB,11,1
15286,<35,No,Undergraduate,0,Man,Yes,Dev,11,10,Brazil,63228.0,C#;C++;JavaScript;SQL;Unity 3D;Xamarin;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;Oracle;Redis;SQLite,12,1
15287,>35,No,Undergraduate,1,Man,Yes,Dev,12,12,Brazil,30240.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Terraform;Express;jQuery;React.js;AWS;DynamoDB;MariaDB;MongoDB;MySQL;Redis,20,1
15288,>35,No,Master,1,Man,Yes,Dev,13,13,United States of America,115000.0,C#;JavaScript;SQL;Git;Angular.js;ASP.NET;jQuery;Microsoft SQL Server,8,1
15289,<35,No,Other,0,Man,Yes,Dev,8,2,United States of America,30000.0,C;C#;HTML/CSS;JavaScript;Git;Yarn;Gatsby;jQuery;AWS;Microsoft Azure,10,0
15290,<35,No,Master,1,Woman,No,Dev,15,11,Australia,73216.0,HTML/CSS;JavaScript;Node.js;Git;Yarn;Vue.js;AWS;Google Cloud Platform;Heroku;Firebase,10,0
15291,<35,No,Other,1,Man,No,Dev,19,12,Hungary,69276.0,C;C#;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;Docker;Git;Unity 3D;Unreal Engine;Xamarin;ASP.NET;ASP.NET Core ;Drupal;Microsoft Azure;Microsoft SQL Server;PostgreSQL;SQLite,20,1
15292,>35,No,Master,0,Man,No,Dev,4,4,Greece,20400.0,Python;SQL;Flask;AWS;Microsoft SQL Server;SQLite,6,0
15293,>35,No,Other,1,Man,No,Dev,41,41,United States of America,130000.0,Java;SQL;Docker;Spring;AWS;Elasticsearch;PostgreSQL,7,0
15294,>35,No,PhD,1,Man,No,Dev,45,30,Australia,126938.0,C#;HTML/CSS;JavaScript;Node.js;Python;Git;Angular.js;ASP.NET Core ;Express;Flask;jQuery;Microsoft Azure;MongoDB,13,1
15295,>35,No,Undergraduate,0,Man,Yes,Dev,29,23,United States of America,120000.0,C#;Python;Git;Unity 3D;AWS,5,0
15296,<35,No,Undergraduate,1,Man,No,Dev,10,4,Republic of Korea,83838.0,C++;Python;Docker;Git;Kubernetes;FastAPI;Flask;AWS;DynamoDB;Elasticsearch;MongoDB;Redis,12,0
15297,<35,No,Undergraduate,1,Man,No,Dev,10,6,Canada,124792.0,C#;Java;Docker;Git;Kubernetes;ASP.NET;ASP.NET Core ;jQuery;React.js;Microsoft Azure;Cassandra;IBM DB2;Microsoft SQL Server;PostgreSQL,14,1
15298,<35,No,Undergraduate,1,Man,No,Dev,6,0,United States of America,110000.0,Bash/Shell;C;Go;Python;Docker;Git;AWS,7,0
15299,<35,No,Other,1,Man,No,Dev,13,7,Argentina,38928.0,JavaScript;PHP;SQL;TypeScript;Git;Angular;Symfony;Vue.js;AWS;MySQL,10,0
15300,>35,No,Other,0,Man,No,Dev,4,4,Switzerland,97288.0,JavaScript;Node.js;Docker;Git;Yarn;Express;SQLite,7,0
15301,<35,No,Master,1,Woman,No,Dev,8,5,United States of America,99968.0,HTML/CSS;JavaScript;Node.js;PHP;TypeScript;Docker;Git;Angular.js;jQuery;Laravel;React.js;Vue.js;DigitalOcean;Google Cloud Platform;Heroku;MySQL;Redis,17,1
15302,>35,No,Undergraduate,0,Man,No,Dev,24,20,Indonesia,105384.0,Delphi;HTML/CSS;JavaScript,3,0
15303,>35,No,Undergraduate,1,Man,No,Dev,36,32,United States of America,120000.0,C#;SQL;Git;ASP.NET;Microsoft SQL Server,5,0
15304,<35,No,Other,1,Man,Yes,Dev,5,3,Brazil,13740.0,JavaScript;Python;Docker;Yarn;Django;React.js;AWS;PostgreSQL;SQLite,9,0
15305,>35,No,Undergraduate,1,Man,No,NotDev,29,24,Australia,116917.0,HTML/CSS;JavaScript;Node.js;Python;Swift;Docker;Git;Django;Drupal;Express;Vue.js;AWS;MySQL,13,0
15306,<35,No,Undergraduate,1,Man,No,Dev,16,11,United States of America,102000.0,C#;Elixir;Erlang;JavaScript;Git;Unity 3D;AWS;Heroku;PostgreSQL;Redis;SQLite,11,0
15307,>35,No,Other,1,Woman,Yes,Dev,22,22,United States of America,120000.0,JavaScript;Ruby;Ansible;Docker;Git;jQuery;Ruby on Rails;MySQL,8,0
15308,>35,No,Master,1,Man,No,Dev,20,20,Australia,93533.0,C#;JavaScript;TypeScript;Docker;Git;ASP.NET;ASP.NET Core ;React.js;Microsoft Azure;Microsoft SQL Server,10,1
15309,<35,No,Undergraduate,1,Woman,No,Dev,8,2,United States of America,210000.0,Bash/Shell;Go;Java;JavaScript;Node.js;TypeScript;Git;Yarn;React.js;AWS,10,1
15310,<35,No,Undergraduate,1,Man,No,Dev,9,3,United States of America,126200.0,Bash/Shell;C;HTML/CSS;JavaScript;Node.js;Python;Scala;TypeScript;Git;Yarn;Express;Gatsby;React.js;Vue.js;Microsoft Azure;MongoDB,16,1
15311,<35,No,Undergraduate,1,Man,No,Dev,12,8,Malaysia,18732.0,HTML/CSS;Java;JavaScript;Matlab;Node.js;PHP;Python;SQL;TypeScript;Unity 3D;Unreal Engine;Angular;Angular.js;Django;Express;Laravel;React.js;Vue.js;DigitalOcean;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL,25,1
15312,<35,No,Master,1,Man,No,Dev,7,4,Ukraine,54000.0,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;LISP;Node.js;Objective-C;PHP;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;Express;jQuery;React.js;DigitalOcean;MongoDB;MySQL;PostgreSQL;Redis,25,1
15313,<35,No,Other,0,Man,No,Dev,2,0,India,840.0,HTML/CSS;JavaScript;PHP;SQL;Git;Heroku;MySQL,7,0
15314,<35,Yes,Undergraduate,1,Man,No,Dev,13,9,Colombia,39552.0,Java;JavaScript;TypeScript;Git;Angular;Angular.js;Spring;AWS;Oracle,9,0
15315,<35,Yes,Other,0,Man,No,Dev,5,2,Dominican Republic,2244.0,C#;HTML/CSS;JavaScript;SQL;Git;ASP.NET Core ;jQuery;Vue.js;Microsoft SQL Server,9,1
15316,>35,No,Master,1,Man,No,Dev,20,10,Canada,52942.0,C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript;VBA;Git;Angular;ASP.NET Core ;Express;Laravel;React.js;Vue.js;Google Cloud Platform;Microsoft Azure;MariaDB;Microsoft SQL Server;MySQL,19,1
15317,<35,No,Other,1,Man,No,NotDev,9,0,Australia,36745.0,C++;HTML/CSS;JavaScript;PHP;PowerShell;SQL;Git;jQuery;IBM DB2;Microsoft SQL Server;MySQL,11,0
15318,<35,No,Master,1,Man,No,Dev,13,8,India,23735.0,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Xamarin;Angular;Angular.js;Express;jQuery;MongoDB,11,1
15319,>35,No,Other,0,Man,No,Dev,27,24,Japan,62950.0,Bash/Shell;C;Dart;HTML/CSS;JavaScript;Kotlin;Node.js;PHP;Python;SQL;Swift;TypeScript;Docker;Git;Angular;Django;Express;Laravel;React.js;AWS;Google Cloud Platform;DynamoDB;Elasticsearch;Firebase;MariaDB;MySQL;PostgreSQL;Redis;SQLite,29,1
15320,<35,No,Other,1,Woman,No,Dev,5,0,Argentina,12072.0,HTML/CSS;Python;Ruby;Git;Flask;Ruby on Rails;Vue.js;MySQL;PostgreSQL,9,0
15321,<35,No,Master,1,Man,No,Dev,6,5,Nigeria,50000.0,HTML/CSS;JavaScript;Node.js;Python;TypeScript;Docker;Git;Angular;Gatsby;React.js;AWS;MongoDB,12,1
15322,<35,No,Other,1,Man,No,Dev,17,15,Brazil,21996.0,Bash/Shell;JavaScript;Node.js;PHP;SQL;TypeScript;Docker;Git;Yarn;Angular;jQuery;Laravel;React.js;Microsoft SQL Server;MySQL,15,1
15323,<35,No,NoHigherEd,1,Man,Yes,NotDev,3,2,Australia,66810.0,JavaScript;Python;SQL;Git;Django;AWS;MySQL;PostgreSQL,8,0
15324,<35,No,Undergraduate,1,Man,No,Dev,8,0,United States of America,90000.0,Java;Scala;SQL;TypeScript;Chef;Git;Angular;DigitalOcean;MySQL,9,0
15325,<35,No,Undergraduate,1,Man,No,Dev,7,2,Philippines,5925.0,HTML/CSS;Java;JavaScript;PHP;SQL;Git;Laravel;Vue.js;Microsoft SQL Server;SQLite,10,1
15326,>35,No,Other,1,Man,No,Dev,20,16,Switzerland,162147.0,C;Java;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript;Docker;Git;Yarn;jQuery;React.js;Spring;Vue.js;AWS;Elasticsearch;MariaDB;MySQL;PostgreSQL;SQLite,21,1
15327,>35,No,PhD,1,Man,No,Dev,20,10,Germany,140527.0,Go;HTML/CSS;Julia;Python;Git;Google Cloud Platform;MySQL;PostgreSQL;Redis,9,0
15328,<35,No,Undergraduate,1,Man,No,Dev,7,2,United States of America,80000.0,Bash/Shell;C#;C++;SQL;Docker;Git;MariaDB;MySQL,8,0
15329,<35,No,Undergraduate,1,Man,No,Dev,10,3,Argentina,17520.0,HTML/CSS;JavaScript;PHP;TypeScript;Git;Angular;jQuery;React.js;Vue.js;AWS;Firebase;MariaDB;MySQL,13,0
15330,<35,No,Undergraduate,1,Man,No,Dev,8,4,Australia,40086.0,Bash/Shell;C;C++;Elixir;Go;Haskell;HTML/CSS;Java;JavaScript;Node.js;Perl;Python;Ruby;SQL;TypeScript;Ansible;Docker;Git;Yarn;Angular;Angular.js;Django;Express;Flask;jQuery;Laravel;React.js;Ruby on Rails;Spring;Vue.js;AWS;Heroku;Cassandra;DynamoDB;Elasticsearch;Firebase;MariaDB;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,43,1
15331,>35,No,Undergraduate,1,Man,No,Dev,31,25,United States of America,220000.0,Bash/Shell;Go;SQL;Docker;Google Cloud Platform,5,0
15332,>35,No,NoHigherEd,1,Man,No,NotDev,0,0,United Kingdom of Great Britain and Northern Ireland,3108.0,HTML/CSS;JavaScript;PHP;Swift;Git;jQuery;Laravel;Vue.js;AWS;Microsoft Azure;MariaDB;Microsoft SQL Server;MySQL;Oracle;SQLite,15,1
15333,<35,No,Undergraduate,1,Man,Yes,Dev,4,2,Brazil,12540.0,C;C++;HTML/CSS;Java;JavaScript;Matlab;Node.js;PHP;PowerShell;R;TypeScript;jQuery;React.js;AWS;Google Cloud Platform;MySQL;PostgreSQL,17,1
15334,<35,No,NoHigherEd,0,Man,Yes,Dev,21,10,Austria,135100.0,C#;HTML/CSS;JavaScript;SQL;Git;Xamarin;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server;Oracle,12,1
15335,<35,No,Other,1,Man,Yes,Dev,10,2,Croatia,15672.0,Assembly;C;C++;Go;Git;MySQL,6,0
15336,>35,No,Other,1,Man,Yes,Dev,15,10,United States of America,79815.0,Bash/Shell;HTML/CSS;Java;PowerShell;SQL;Docker;Git;Spring;Microsoft SQL Server;MySQL,10,1
15337,>35,No,Undergraduate,1,Man,No,Dev,12,3,Brazil,14004.0,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;Docker;Git;Yarn;Angular;jQuery;Laravel;Symfony;Vue.js;Firebase;MySQL;PostgreSQL,17,0
15338,<35,No,Other,1,Woman,Yes,Dev,11,6,United States of America,69000.0,Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;PowerShell;Python;Rust;TypeScript;Docker;Git;jQuery;React.js;Spring;AWS;DynamoDB;Firebase;MongoDB;MySQL;Redis,25,1
15339,<35,No,Undergraduate,1,Man,No,Dev,10,4,Philippines,3792.0,C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL;VBA;Git;Yarn;jQuery;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,15,1
15340,<35,No,PhD,0,Man,No,Dev,10,10,Portugal,73944.0,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL;Docker;Git;Kubernetes;Unity 3D;jQuery;Laravel;React.js;Spring;Microsoft Azure;MariaDB;MySQL;Oracle;SQLite,26,1
15341,<35,No,Other,1,Man,Yes,NotDev,15,2,Brazil,29779.0,Go;Python;Ansible;Docker;Git;Kubernetes;Terraform;AWS;Microsoft Azure;DynamoDB;Elasticsearch;Microsoft SQL Server;PostgreSQL;Redis,14,0
15342,<35,No,Undergraduate,1,Man,No,Dev,2,1,Brazil,21996.0,Dart;HTML/CSS;JavaScript;Git;React.js;Firebase,6,0
15343,>35,No,Master,1,Man,No,NotDev,15,10,Taiwan,43084.0,HTML/CSS;Java;JavaScript;R;SQL;Docker;jQuery;IBM DB2;Microsoft SQL Server;MySQL;Oracle,11,1
15344,<35,No,Undergraduate,1,Man,No,Dev,10,6,Australia,133619.0,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Angular;Express;AWS;Google Cloud Platform;Firebase,10,0
15345,>35,No,Undergraduate,1,Man,No,Dev,22,20,Japan,58454.0,Bash/Shell;Dart;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Objective-C;Perl;PHP;PowerShell;Python;Ruby;SQL;Swift;TypeScript;Ansible;Docker;Git;Xamarin;Yarn;Express;Flask;Laravel;React.js;Ruby on Rails;Vue.js;AWS;Google Cloud Platform;DynamoDB;Elasticsearch;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,40,1
15346,>35,No,Undergraduate,1,Man,No,Dev,21,17,Australia,167024.0,C#;Java;TypeScript;Docker;Git;Kubernetes;Terraform;Angular;Angular.js;ASP.NET;ASP.NET Core ;Spring;Symfony;AWS;Microsoft Azure;Elasticsearch;Microsoft SQL Server,17,1
15347,>35,No,PhD,1,Man,No,NotDev,8,7,Australia,106895.0,Bash/Shell;C#;HTML/CSS;JavaScript;Perl;PHP;PowerShell;SQL;Git;Xamarin;Angular;ASP.NET;ASP.NET Core ;Laravel;Microsoft Azure;Firebase;Microsoft SQL Server,17,1
15348,<35,No,Undergraduate,1,Man,Yes,Dev,9,3,United States of America,98000.0,C;C#;C++;Matlab;Python;SQL;Docker;Git;PostgreSQL,9,0
15349,<35,No,Undergraduate,1,Woman,No,Dev,12,8,Australia,60129.0,JavaScript;Node.js;PHP;SQL;Git;jQuery;Vue.js;AWS;Google Cloud Platform;MySQL,10,0
15350,>35,No,Undergraduate,0,Man,No,Dev,18,12,Ukraine,144000.0,Assembly;Bash/Shell;C;C++;Delphi;HTML/CSS;Java;JavaScript;Objective-C;Perl;PHP;Python;SQL;Unity 3D;Unreal Engine;MariaDB;MySQL;Oracle;PostgreSQL;SQLite,20,1
15351,>35,No,Master,1,Man,No,Dev,14,12,United States of America,85000.0,HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Angular;Express;AWS;DynamoDB;PostgreSQL,12,0
15352,>35,No,Undergraduate,1,Man,Yes,Dev,35,21,Australia,106895.0,Dart;Go;Java;Kotlin;Python;Docker;Git;Kubernetes;Terraform;Spring;Google Cloud Platform,11,0
15353,<35,No,Undergraduate,1,Man,No,Dev,12,8,Canada,143699.0,HTML/CSS;JavaScript;Node.js;Git;Express;Gatsby;React.js;Google Cloud Platform;Microsoft Azure;Redis,10,0
15354,<35,No,Master,1,Man,No,Dev,6,4,India,7032.0,HTML/CSS;JavaScript;Node.js;PHP;Docker;Kubernetes;Angular;Laravel;DigitalOcean;MySQL;Redis,11,0
15355,<35,No,Undergraduate,1,Man,Yes,Dev,15,6,United States of America,110000.0,Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;Python;TypeScript;Docker;Django;Flask;jQuery;PostgreSQL;Redis,15,1
15356,<35,No,Undergraduate,1,Man,No,NotDev,2,0,United States of America,70000.0,C#;HTML/CSS;Java;JavaScript;Python;SQL;Git;Unity 3D;Unreal Engine;ASP.NET;ASP.NET Core ;Flask;jQuery;Google Cloud Platform;Microsoft Azure;MariaDB;MySQL;SQLite,18,1
15357,>35,No,Master,1,Man,No,Dev,23,14,China,71446.0,C;JavaScript;Ruby;Git;Yarn;jQuery;React.js;Ruby on Rails;AWS;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;Redis;SQLite,15,1
15358,<35,No,Undergraduate,1,Man,No,Dev,10,3,Australia,41756.0,Bash/Shell;Java;SQL;Git;MySQL,5,0
15359,<35,No,Undergraduate,1,Man,No,Dev,8,5,Viet Nam,20700.0,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;SQL;Swift;TypeScript;Docker;Git;Kubernetes;Yarn;Angular;Express;FastAPI;Flask;Gatsby;jQuery;React.js;AWS;Google Cloud Platform;Microsoft Azure;Elasticsearch;Firebase;MariaDB;MongoDB;MySQL;Redis;SQLite,32,1
15360,>35,No,Other,1,Man,Yes,Dev,18,15,United Kingdom of Great Britain and Northern Ireland,80141.0,Bash/Shell;C++;HTML/CSS;Java;JavaScript;Node.js;Python;Ansible;Docker;Git;Unity 3D;Yarn;Angular;Angular.js;Express;Flask;jQuery;Svelte;AWS;Google Cloud Platform;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite,25,1
15361,<35,No,Other,0,Man,Yes,Dev,10,6,Poland,54672.0,Bash/Shell;JavaScript;PHP;TypeScript;Docker;Git;Symfony;AWS;Firebase;MongoDB;MySQL;Redis,12,1
15362,<35,No,Undergraduate,1,Man,No,Dev,13,7,Germany,108098.0,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;Swift;Git;Unity 3D;Xamarin;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;React.js;Spring;Vue.js;Google Cloud Platform;Firebase;MongoDB;MySQL;PostgreSQL;SQLite,29,1
15363,<35,No,Undergraduate,1,Man,No,Dev,13,10,United States of America,75000.0,Bash/Shell;Elixir;Erlang;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Terraform;Yarn;Express;React.js;AWS;Google Cloud Platform;Microsoft Azure;Firebase;MySQL;PostgreSQL;Redis;SQLite,22,1
15364,<35,No,Undergraduate,1,Man,No,Dev,7,2,United States of America,80000.0,C;C++;Haskell;HTML/CSS;Java;JavaScript;Kotlin;Matlab;Node.js;PHP;Python;Swift;TypeScript;Docker;Git;Unity 3D;Angular;Express;Flask;React.js;Spring;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Firebase;MariaDB;MongoDB;MySQL,29,1
15365,>35,No,Master,1,Man,No,Dev,19,15,Ecuador,43200.0,HTML/CSS;JavaScript;PHP;SQL;Git;Angular;jQuery;Firebase;Microsoft SQL Server;MySQL,10,0
15366,>35,No,Master,0,Man,No,Dev,17,12,Switzerland,101649.0,HTML/CSS;JavaScript;PHP;SQL;TypeScript;Docker;Git;Angular;Google Cloud Platform;Firebase;MariaDB;MySQL;SQLite,13,0
15367,<35,No,Other,1,Man,Yes,Dev,5,3,Spain,36324.0,Go;HTML/CSS;Node.js;Python;SQL;TypeScript;Docker;Git;Express;React.js;AWS;Heroku;MongoDB;MySQL,14,1
15368,<35,No,Undergraduate,1,Man,No,Dev,7,4,China,15718.0,HTML/CSS;Java;JavaScript;Node.js;SQL;Docker;Git;Angular;MongoDB;MySQL;Redis,11,1
15369,<35,No,Undergraduate,1,Man,No,Dev,5,4,South Korea,26160.0,HTML/CSS;Java;JavaScript;SQL;Git;Angular.js;jQuery;Spring;Microsoft SQL Server;Oracle;PostgreSQL,11,1
15370,<35,No,Other,1,Man,No,Dev,7,1,Australia,41756.0,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;Python;SQL;Docker;Git;Express;Flask;React.js;AWS;DigitalOcean;DynamoDB;MongoDB;PostgreSQL;SQLite,19,1
15371,>35,No,Master,1,Man,No,NotDev,34,24,Turkey,41424.0,C#;HTML/CSS;JavaScript;Node.js;R;Docker;Git;Kubernetes;Xamarin;Express;jQuery;React.js;AWS;Google Cloud Platform;Microsoft Azure;Oracle Cloud Infrastructure;DynamoDB;MariaDB;Microsoft SQL Server;MySQL;Redis;SQLite,22,1
15372,<35,No,Undergraduate,1,Man,Yes,Dev,8,1,Brazil,11544.0,HTML/CSS;JavaScript;R;Ruby;SQL;TypeScript;Docker;Git;Yarn;React.js;Ruby on Rails;Heroku;Microsoft SQL Server;MongoDB;PostgreSQL;Redis,16,1
15373,<35,No,Master,1,Man,No,Dev,7,5,Ukraine,30000.0,HTML/CSS;JavaScript;TypeScript;Git;Yarn;Angular;Vue.js;Heroku;PostgreSQL;SQLite,10,0
15374,<35,Yes,Undergraduate,1,Man,Yes,Dev,6,3,China,17148.0,C++;HTML/CSS;JavaScript;Python;Rust;Git;Yarn;MariaDB;MySQL;SQLite,10,0
15375,>35,No,Other,1,Man,No,Dev,35,25,Argentina,97308.0,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;Ruby;SQL;Docker;Git;Kubernetes;Flask;Ruby on Rails;AWS;DigitalOcean;Google Cloud Platform;MongoDB;MySQL;PostgreSQL;Redis,19,0
15376,<35,No,Undergraduate,1,Man,Yes,Dev,13,8,Argentina,11676.0,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;Rust;SQL;TypeScript;Git;Django;Express;Flask;jQuery;Laravel;React.js;Vue.js;AWS;DigitalOcean;Heroku;Elasticsearch;MariaDB;MySQL;PostgreSQL;Redis;SQLite,27,1
15377,>35,No,Master,1,Man,Yes,Dev,24,7,Spain,30267.0,HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;Ansible;Docker;Git;Kubernetes;Django;jQuery;Vue.js;AWS;PostgreSQL;Redis,16,0
15378,<35,No,Other,1,Man,No,Dev,5,4,United States of America,76000.0,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Puppet;Xamarin;Yarn;Angular.js;ASP.NET;ASP.NET Core ;Express;React.js;Vue.js;AWS;Google Cloud Platform;Microsoft Azure;Elasticsearch;Firebase;MongoDB;MySQL,28,1
15379,<35,No,Master,1,Man,No,Dev,8,5,China,3858.0,C++;Python;Git;React.js;Microsoft Azure;Microsoft SQL Server;SQLite,7,0
15380,<35,No,Undergraduate,1,Man,No,Dev,10,6,Egypt,23076.0,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Unreal Engine;Angular;Express;jQuery;React.js;Heroku;Microsoft Azure;Firebase;MongoDB,14,1
15381,<35,No,Other,1,Man,No,NotDev,14,8,Indonesia,23100.0,Bash/Shell;Go;JavaScript;Node.js;PHP;Python;Rust;TypeScript;Docker;Git;Kubernetes;Terraform;Yarn;Django;Drupal;Gatsby;React.js;Vue.js;AWS;Google Cloud Platform;MariaDB;MongoDB;Redis,23,1
15382,<35,No,Undergraduate,1,Man,Yes,Dev,10,2,Australia,36745.0,C#;SQL;Git;Elasticsearch;Microsoft SQL Server,5,0
15383,>35,No,Master,1,Man,No,Dev,25,19,Australia,128275.0,C#;HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript;Docker;Git;Angular;Angular.js;ASP.NET;ASP.NET Core ;AWS;Microsoft Azure;Microsoft SQL Server;PostgreSQL;Redis;SQLite,20,1
15384,<35,No,Other,1,Man,No,Dev,13,6,Colombia,7068.0,SQL;Git;Express;Vue.js;Heroku,5,0
15385,<35,No,Undergraduate,1,Man,No,Dev,18,5,Australia,74827.0,C;C#;C++;Python;R;Git,6,0
15386,<35,No,PhD,1,NonBinary,No,Dev,20,8,United States of America,167000.0,Bash/Shell;Groovy;Java;JavaScript;Matlab;Node.js;Python;SQL;Ansible;Docker;Git;Kubernetes;Yarn;Django;Flask;React.js;Spring;AWS;DigitalOcean;Oracle Cloud Infrastructure;MariaDB;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,27,1
15387,<35,No,Undergraduate,0,Man,No,NotDev,6,2,Iraq,6036.0,C#;Dart;Git;Unity 3D;Firebase;SQLite,6,0
15388,<35,Yes,Undergraduate,1,Man,Yes,Dev,10,2,Russian Federation,13212.0,C#;Java;SQL;Git;ASP.NET;Microsoft SQL Server;SQLite,7,1
15389,>35,No,Other,1,Man,No,Dev,30,20,Canada,50673.0,C#;HTML/CSS;JavaScript;SQL;VBA;Git;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server;MySQL;SQLite,13,1
15390,>35,No,Other,1,Man,No,Dev,35,30,United States of America,130000.0,,0,0
15391,<35,No,Other,1,Man,No,Dev,7,6,Colombia,19428.0,HTML/CSS;JavaScript;PHP;Git;Yarn;jQuery;React.js;Vue.js;AWS;DigitalOcean;MySQL,11,0
15392,<35,No,NoHigherEd,0,Woman,Yes,Dev,20,9,Australia,67344.0,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;Ruby;Rust;SQL;TypeScript;Docker;Git;Kubernetes;Puppet;Terraform;Yarn;React.js;Ruby on Rails;DigitalOcean;PostgreSQL;Redis;SQLite,23,1
15393,>35,No,Master,1,Man,Yes,Dev,20,15,Japan,84983.0,Bash/Shell;Dart;HTML/CSS;JavaScript;Node.js;Rust;TypeScript;Docker;Git;React.js;Google Cloud Platform;Firebase;MongoDB,13,1
15394,>35,No,Undergraduate,1,Man,No,Dev,31,20,United States of America,142000.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript;Docker;Git;Terraform;Yarn;Angular;ASP.NET Core ;Express;Flask;Gatsby;Svelte;Vue.js;AWS;Google Cloud Platform;DynamoDB;Elasticsearch;Microsoft SQL Server;PostgreSQL,25,1
